ID_Tempo;Cod_Tempo;Data;Numero_Dia_Semana;Numero_Mes;Numero_Ano;Nome_Mes;Numero_Trimestre;Nome_Trimestre;Numero_Semestre;Nome_Semestre
3149;20210815;2021-08-14;1;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3150;20210816;2021-08-15;2;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3151;20210817;2021-08-16;3;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3152;20210818;2021-08-17;4;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3153;20210819;2021-08-18;5;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3154;20210820;2021-08-19;6;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3155;20210821;2021-08-20;7;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3156;20210822;2021-08-21;1;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3157;20210823;2021-08-22;2;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3158;20210824;2021-08-23;3;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3159;20210825;2021-08-24;4;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3160;20210826;2021-08-25;5;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3161;20210827;2021-08-26;6;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3162;20210828;2021-08-27;7;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3163;20210829;2021-08-28;1;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3164;20210830;2021-08-29;2;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3165;20210831;2021-08-30;3;8;2021;Agosto;3;Terceiro Trimestre;2;Segundo Semestre
3166;20210901;2021-08-31;4;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3167;20210902;2021-09-01;5;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3168;20210903;2021-09-02;6;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3169;20210904;2021-09-03;7;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3170;20210905;2021-09-04;1;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3171;20210906;2021-09-05;2;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3172;20210907;2021-09-06;3;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3173;20210908;2021-09-07;4;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3174;20210909;2021-09-08;5;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3175;20210910;2021-09-09;6;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3176;20210911;2021-09-10;7;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3177;20210912;2021-09-11;1;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3178;20210913;2021-09-12;2;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3179;20210914;2021-09-13;3;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3180;20210915;2021-09-14;4;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3181;20210916;2021-09-15;5;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3182;20210917;2021-09-16;6;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3183;20210918;2021-09-17;7;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3184;20210919;2021-09-18;1;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3185;20210920;2021-09-19;2;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3186;20210921;2021-09-20;3;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3187;20210922;2021-09-21;4;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3188;20210923;2021-09-22;5;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3189;20210924;2021-09-23;6;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3190;20210925;2021-09-24;7;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3191;20210926;2021-09-25;1;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3192;20210927;2021-09-26;2;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3193;20210928;2021-09-27;3;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3194;20210929;2021-09-28;4;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3195;20210930;2021-09-29;5;9;2021;Setembro;3;Terceiro Trimestre;2;Segundo Semestre
3196;20211001;2021-09-30;6;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3197;20211002;2021-10-01;7;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3198;20211003;2021-10-02;1;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3199;20211004;2021-10-03;2;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3200;20211005;2021-10-04;3;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3201;20211006;2021-10-05;4;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3202;20211007;2021-10-06;5;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3203;20211008;2021-10-07;6;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3204;20211009;2021-10-08;7;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3205;20211010;2021-10-09;1;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3206;20211011;2021-10-10;2;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3207;20211012;2021-10-11;3;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3208;20211013;2021-10-12;4;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3209;20211014;2021-10-13;5;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3210;20211015;2021-10-14;6;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3211;20211016;2021-10-15;7;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3212;20211017;2021-10-16;1;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3213;20211018;2021-10-17;2;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3214;20211019;2021-10-18;3;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3215;20211020;2021-10-19;4;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3216;20211021;2021-10-20;5;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3217;20211022;2021-10-21;6;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3218;20211023;2021-10-22;7;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3219;20211024;2021-10-23;1;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3220;20211025;2021-10-24;2;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3221;20211026;2021-10-25;3;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3222;20211027;2021-10-26;4;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3223;20211028;2021-10-27;5;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3224;20211029;2021-10-28;6;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3225;20211030;2021-10-29;7;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3226;20211031;2021-10-30;1;10;2021;Outubro;4;Quarto Trimestre;2;Segundo Semestre
3227;20211101;2021-10-31;2;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3228;20211102;2021-11-01;3;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3229;20211103;2021-11-02;4;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3230;20211104;2021-11-03;5;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3231;20211105;2021-11-04;6;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3232;20211106;2021-11-05;7;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3233;20211107;2021-11-06;1;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3234;20211108;2021-11-07;2;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3235;20211109;2021-11-08;3;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3236;20211110;2021-11-09;4;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3237;20211111;2021-11-10;5;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3238;20211112;2021-11-11;6;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3239;20211113;2021-11-12;7;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3240;20211114;2021-11-13;1;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3241;20211115;2021-11-14;2;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3242;20211116;2021-11-15;3;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3243;20211117;2021-11-16;4;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3244;20211118;2021-11-17;5;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3245;20211119;2021-11-18;6;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3246;20211120;2021-11-19;7;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3247;20211121;2021-11-20;1;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3248;20211122;2021-11-21;2;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3249;20211123;2021-11-22;3;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3250;20211124;2021-11-23;4;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3251;20211125;2021-11-24;5;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3252;20211126;2021-11-25;6;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3253;20211127;2021-11-26;7;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3254;20211128;2021-11-27;1;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3255;20211129;2021-11-28;2;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3256;20211130;2021-11-29;3;11;2021;Novembro;4;Quarto Trimestre;2;Segundo Semestre
3257;20211201;2021-11-30;4;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3258;20211202;2021-12-01;5;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3259;20211203;2021-12-02;6;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3260;20211204;2021-12-03;7;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3261;20211205;2021-12-04;1;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3262;20211206;2021-12-05;2;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3263;20211207;2021-12-06;3;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3264;20211208;2021-12-07;4;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3265;20211209;2021-12-08;5;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3266;20211210;2021-12-09;6;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3267;20211211;2021-12-10;7;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3268;20211212;2021-12-11;1;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3269;20211213;2021-12-12;2;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3270;20211214;2021-12-13;3;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3271;20211215;2021-12-14;4;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3272;20211216;2021-12-15;5;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3273;20211217;2021-12-16;6;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3274;20211218;2021-12-17;7;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3275;20211219;2021-12-18;1;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3276;20211220;2021-12-19;2;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3277;20211221;2021-12-20;3;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3278;20211222;2021-12-21;4;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3279;20211223;2021-12-22;5;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3280;20211224;2021-12-23;6;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3281;20211225;2021-12-24;7;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3282;20211226;2021-12-25;1;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3283;20211227;2021-12-26;2;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3284;20211228;2021-12-27;3;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3285;20211229;2021-12-28;4;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3286;20211230;2021-12-29;5;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3287;20211231;2021-12-30;6;12;2021;Dezembro;4;Quarto Trimestre;2;Segundo Semestre
3288;20220101;2021-12-31;7;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3289;20220102;2022-01-01;1;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3290;20220103;2022-01-02;2;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3291;20220104;2022-01-03;3;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3292;20220105;2022-01-04;4;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3293;20220106;2022-01-05;5;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3294;20220107;2022-01-06;6;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3295;20220108;2022-01-07;7;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3296;20220109;2022-01-08;1;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3297;20220110;2022-01-09;2;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3298;20220111;2022-01-10;3;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3299;20220112;2022-01-11;4;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3300;20220113;2022-01-12;5;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3301;20220114;2022-01-13;6;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3302;20220115;2022-01-14;7;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3303;20220116;2022-01-15;1;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3304;20220117;2022-01-16;2;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3305;20220118;2022-01-17;3;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3306;20220119;2022-01-18;4;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3307;20220120;2022-01-19;5;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3308;20220121;2022-01-20;6;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3309;20220122;2022-01-21;7;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3310;20220123;2022-01-22;1;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3311;20220124;2022-01-23;2;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3312;20220125;2022-01-24;3;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3313;20220126;2022-01-25;4;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3314;20220127;2022-01-26;5;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3315;20220128;2022-01-27;6;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3316;20220129;2022-01-28;7;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3317;20220130;2022-01-29;1;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3318;20220131;2022-01-30;2;1;2022;Janeiro;1;Primeiro Trimestre;1;Primeiro Semestre
3319;20220201;2022-01-31;3;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3320;20220202;2022-02-01;4;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3321;20220203;2022-02-02;5;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3322;20220204;2022-02-03;6;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3323;20220205;2022-02-04;7;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3324;20220206;2022-02-05;1;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3325;20220207;2022-02-06;2;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3326;20220208;2022-02-07;3;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3327;20220209;2022-02-08;4;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3328;20220210;2022-02-09;5;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3329;20220211;2022-02-10;6;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3330;20220212;2022-02-11;7;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3331;20220213;2022-02-12;1;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3332;20220214;2022-02-13;2;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3333;20220215;2022-02-14;3;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3334;20220216;2022-02-15;4;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3335;20220217;2022-02-16;5;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3336;20220218;2022-02-17;6;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3337;20220219;2022-02-18;7;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3338;20220220;2022-02-19;1;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3339;20220221;2022-02-20;2;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3340;20220222;2022-02-21;3;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3341;20220223;2022-02-22;4;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3342;20220224;2022-02-23;5;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3343;20220225;2022-02-24;6;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3344;20220226;2022-02-25;7;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3345;20220227;2022-02-26;1;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3346;20220228;2022-02-27;2;2;2022;Fevereiro;1;Primeiro Trimestre;1;Primeiro Semestre
3347;20220301;2022-02-28;3;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3348;20220302;2022-03-01;4;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3349;20220303;2022-03-02;5;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3350;20220304;2022-03-03;6;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3351;20220305;2022-03-04;7;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3352;20220306;2022-03-05;1;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3353;20220307;2022-03-06;2;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3354;20220308;2022-03-07;3;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3355;20220309;2022-03-08;4;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3356;20220310;2022-03-09;5;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3357;20220311;2022-03-10;6;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3358;20220312;2022-03-11;7;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3359;20220313;2022-03-12;1;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3360;20220314;2022-03-13;2;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3361;20220315;2022-03-14;3;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3362;20220316;2022-03-15;4;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3363;20220317;2022-03-16;5;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3364;20220318;2022-03-17;6;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3365;20220319;2022-03-18;7;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3366;20220320;2022-03-19;1;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3367;20220321;2022-03-20;2;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3368;20220322;2022-03-21;3;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3369;20220323;2022-03-22;4;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3370;20220324;2022-03-23;5;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3371;20220325;2022-03-24;6;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3372;20220326;2022-03-25;7;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3373;20220327;2022-03-26;1;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3374;20220328;2022-03-27;2;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3375;20220329;2022-03-28;3;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3376;20220330;2022-03-29;4;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3377;20220331;2022-03-30;5;3;2022;Março;1;Primeiro Trimestre;1;Primeiro Semestre
3378;20220401;2022-03-31;6;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3379;20220402;2022-04-01;7;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3380;20220403;2022-04-02;1;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3381;20220404;2022-04-03;2;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3382;20220405;2022-04-04;3;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3383;20220406;2022-04-05;4;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3384;20220407;2022-04-06;5;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3385;20220408;2022-04-07;6;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3386;20220409;2022-04-08;7;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3387;20220410;2022-04-09;1;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3388;20220411;2022-04-10;2;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3389;20220412;2022-04-11;3;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3390;20220413;2022-04-12;4;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3391;20220414;2022-04-13;5;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3392;20220415;2022-04-14;6;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3393;20220416;2022-04-15;7;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3394;20220417;2022-04-16;1;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3395;20220418;2022-04-17;2;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3396;20220419;2022-04-18;3;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3397;20220420;2022-04-19;4;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3398;20220421;2022-04-20;5;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3399;20220422;2022-04-21;6;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3400;20220423;2022-04-22;7;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3401;20220424;2022-04-23;1;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3402;20220425;2022-04-24;2;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3403;20220426;2022-04-25;3;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3404;20220427;2022-04-26;4;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3405;20220428;2022-04-27;5;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3406;20220429;2022-04-28;6;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3407;20220430;2022-04-29;7;4;2022;Abril;2;Segundo Trimestre;1;Primeiro Semestre
3408;20220501;2022-04-30;1;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3409;20220502;2022-05-01;2;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3410;20220503;2022-05-02;3;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3411;20220504;2022-05-03;4;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3412;20220505;2022-05-04;5;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3413;20220506;2022-05-05;6;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3414;20220507;2022-05-06;7;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3415;20220508;2022-05-07;1;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3416;20220509;2022-05-08;2;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3417;20220510;2022-05-09;3;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3418;20220511;2022-05-10;4;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3419;20220512;2022-05-11;5;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3420;20220513;2022-05-12;6;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3421;20220514;2022-05-13;7;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3422;20220515;2022-05-14;1;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3423;20220516;2022-05-15;2;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3424;20220517;2022-05-16;3;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3425;20220518;2022-05-17;4;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
3426;20220519;2022-05-18;5;5;2022;Maio;2;Segundo Trimestre;1;Primeiro Semestre
